A,Starter,gameid
Sead Kolasinac,-1,541625
Ainsley Maitland-Niles,-1,541625
Mesut Özil,-1,541625
Granit Xhaka,-1,541625
Lucas Torreira,-1,541625
Alexandre Lacazette,-1,541625
Pierre-Emerick Aubameyang,-1,541625
Nicolas Pépé,-1,541625
Gabriel Martinelli,0,541625
Matteo Guendouzi,0,541625
Reiss Nelson,0,541625
Nick Pope,-1,541627
Ben Mee,-1,541627
James Tarkowski,-1,541627
Charlie Taylor,-1,541627
Matthew Lowton,-1,541627
Jack Cork,-1,541627
Ashley Westwood,-1,541627
Dwight McNeil,-1,541627
Aaron Lennon,-1,541627
Chris Wood,-1,541627
Jeff Hendrick,-1,541627
Matej Vydra,0,541627
Mathew Ryan,-1,541626
Shane Duffy,-1,541626
Lewis Dunk,-1,541626
Adam Webster,-1,541626
Dale Stephens,-1,541626
Davy Pröpper,-1,541626
Bernardo,-1,541626
Martín Montoya,-1,541626
Neal Maupay,-1,541626
Leandro Trossard,-1,541626
Alireza Jahanbakhsh,-1,541626
Glenn Murray,0,541626
Pascal Gross,0,541626
Steven Alzate,0,541626
Alex McCarthy,-1,541632
Jan Bednarek,-1,541632
Jack Stephens,-1,541632
Ryan Bertrand,-1,541632
Cédric Soares,-1,541632
Pierre-Emile Højbjerg,-1,541632
James Ward-Prowse,-1,541632
Nathan Redmond,-1,541632
Stuart Armstrong,-1,541632
Danny Ings,-1,541632
Shane Long,-1,541632
Oriol Romeu,0,541632
Moussa Djenepo,0,541632
Che Adams,0,541632
Tim Krul,-1,541631
Grant Hanley,-1,541631
Christoph Zimmermann,-1,541631
Sam Byram,-1,541631
Max Aarons,-1,541631
Kenny McLean,-1,541631
Mario Vrancic,-1,541631
Alexander Tettey,-1,541631
Adam Idah,-1,541631
Todd Cantwell,-1,541631
Emiliano Buendía,-1,541631
Jamal Lewis,0,541631
Ibrahim Amadou,0,541631
Onel Hernández,0,541631
Martin Dubravka,-1,541630
Ciaran Clark,-1,541630
Paul Dummett,-1,541630
Federico Fernández,-1,541630
Jetro Willems,-1,541630
Isaac Hayden,-1,541630
Matthew Longstaff,-1,541630
Sean Longstaff,-1,541630
Miguel Almirón,-1,541630
Joelinton,-1,541630
Dwight Gayle,-1,541630
Florian Lejeune,0,541630
Andy Carroll,0,541630
Christian Atsu,0,541630
Alisson,-1,541628
Virgil van Dijk,-1,541628
Joe Gomez,-1,541628
Andy Robertson,-1,541628
Trent Alexander-Arnold,-1,541628
Jordan Henderson,-1,541628
Georginio Wijnaldum,-1,541628
Alex Oxlade-Chamberlain,-1,541628
Roberto Firmino,-1,541628
Sadio Mané,-1,541628
Mohamed Salah,-1,541628
Adam Lallana,0,541628
Divock Origi,0,541628
Xherdan Shaqiri,0,541628
Ben Foster,-1,541633
Craig Cathcart,-1,541633
Craig Dawson,-1,541633
Adam Masina,-1,541633
Adrian Mariappa,-1,541633
Abdoulaye Doucouré,-1,541633
Étienne Capoue,-1,541633
Nathaniel Chalobah,-1,541633
Troy Deeney,-1,541633
Gerard Deulofeu,-1,541633
Ismaïla Sarr,-1,541633
Domingos Quina,0,541633
Andre Gray,0,541633
Roberto Pereyra,0,541633
Ederson,-1,541629
Fernandinho,-1,541629
John Stones,-1,541629
Benjamin Mendy,-1,541629
João Cancelo,-1,541629
Rodri,-1,541629
David Silva,-1,541629
Kevin De Bruyne,-1,541629
Sergio Agüero,-1,541629
Gabriel Jesus,-1,541629
Riyad Mahrez,-1,541629
Nicolás Otamendi,0,541629
Ilkay Gündogan,0,541629
Phil Foden,0,541629
Paulo Gazzaniga,-1,541623
Jan Vertonghen,-1,541623
Toby Alderweireld,-1,541623
Japhet Tanganga,-1,541623
Serge Aurier,-1,541623
Harry Winks,-1,541623
Dele Alli,-1,541623
Giovani Lo Celso,-1,541623
Lucas Moura,-1,541623
Son Heung-Min,-1,541623
Erik Lamela,-1,541623
Christian Eriksen,0,541623
Gedson Fernandes,0,541623
Dean Henderson,-1,541622
John Egan,-1,541622
Jack O'Connell,-1,541622
Chris Basham,-1,541622
John Fleck,-1,541622
John Lundstram,-1,541622
Oliver Norwood,-1,541622
Enda Stevens,-1,541622
George Baldock,-1,541622
Lys Mousset,-1,541622
Oliver McBurnie,-1,541622
Muhamed Besic,0,541622
Callum Robinson,0,541622
Billy Sharp,0,541622
Pepe Reina,-1,541615
Tyrone Mings,-1,541615
Kortney Hause,-1,541615
Ezri Konsa,-1,541615
Marvelous Nakamba,-1,541615
Danny Drinkwater,-1,541615
Matt Targett,-1,541615
Frédéric Guilbert,-1,541615
Anwar El-Ghazi,-1,541615
Jack Grealish,-1,541615
Trézéguet,-1,541615
Conor Hourihane,0,541615
Douglas Luiz,0,541615
Indiana Vassilev,0,541615
Vicente Guaita,-1,541618
Gary Cahill,-1,541618
James Tomkins,-1,541618
Jairo Riedewald,-1,541618
Martin Kelly,-1,541618
James McCarthy,-1,541618
Cheikhou Kouyaté,-1,541618
James McArthur,-1,541618
Wilfried Zaha,-1,541618
Jordan Ayew,-1,541618
Cenk Tosun,-1,541618
Joel Ward,0,541618
Connor Wickham,0,541618
Aaron Ramsdale,-1,541616
Nathan Aké,-1,541616
Steve Cook,-1,541616
Diego Rico,-1,541616
Adam Smith,-1,541616
Jefferson Lerma,-1,541616
Dan Gosling,-1,541616
Philip Billing,-1,541616
Callum Wilson,-1,541616
Ryan Fraser,-1,541616
Harry Wilson,-1,541616
Dominic Solanke,0,541616
Lewis Cook,0,541616
Simon Francis,0,541616
Rui Patrício,-1,541624
Conor Coady,-1,541624
Romain Saïss,-1,541624
Leander Dendoncker,-1,541624
Rúben Neves,-1,541624
João Moutinho,-1,541624
Jonny,-1,541624
Matthew Doherty,-1,541624
Raúl Jiménez,-1,541624
Adama Traoré,-1,541624
Pedro Neto,-1,541624
Max Kilman,0,541624
Jordan Pickford,-1,541619
Mason Holgate,-1,541619
Yerry Mina,-1,541619
Lucas Digne,-1,541619
Seamus Coleman,-1,541619
Fabian Delph,-1,541619
Tom Davies,-1,541619
Bernard,-1,541619
Theo Walcott,-1,541619
Dominic Calvert-Lewin,-1,541619
Moise Kean,-1,541619
Anthony Gordon,0,541619
Djibril Sidibé,0,541619
Oumar Niasse,0,541619
Kepa Arrizabalaga,-1,541617
Antonio Rüdiger,-1,541617
Andreas Christensen,-1,541617
César Azpilicueta,-1,541617
Reece James,-1,541617
Jorginho,-1,541617
Mason Mount,-1,541617
N'Golo Kanté,-1,541617
Tammy Abraham,-1,541617
Willian,-1,541617
Callum Hudson-Odoi,-1,541617
Emerson Palmieri,0,541617
Ross Barkley,0,541617
Michy Batshuayi,0,541617
Kasper Schmeichel,-1,541620
Çaglar Söyüncü,-1,541620
Jonny Evans,-1,541620
Nampalys Mendy,-1,541620
Christian Fuchs,-1,541620
Ricardo Pereira,-1,541620
James Maddison,-1,541620
Dennis Praet,-1,541620
Harvey Barnes,-1,541620
Ayoze Pérez,-1,541620
Jamie Vardy,-1,541620
Youri Tielemans,0,541620
Kelechi Iheanacho,0,541620
David de Gea,-1,541621
Harry Maguire,-1,541621
Luke Shaw,-1,541621
Victor Lindelöf,-1,541621
Nemanja Matic,-1,541621
Fred,-1,541621
Andreas Pereira,-1,541621
Brandon Williams,-1,541621
Aaron Wan-Bissaka,-1,541621
Anthony Martial,-1,541621
Daniel James,-1,541621
Diogo Dalot,0,541621
Juan Mata,0,541621
Mason Greenwood,0,541621
Mathew Ryan,-1,541609
Lewis Dunk,-1,541609
Adam Webster,-1,541609
Bernardo,-1,541609
Steven Alzate,-1,541609
Davy Pröpper,-1,541609
Dale Stephens,-1,541609
Aaron Mooy,-1,541609
Alireza Jahanbakhsh,-1,541609
Neal Maupay,-1,541609
Pascal Gross,-1,541609
Solly March,0,541609
Aaron Connolly,0,541609
Leandro Trossard,0,541609
Ben Foster,-1,541613
Craig Cathcart,-1,541613
Craig Dawson,-1,541613
Adam Masina,-1,541613
Adrian Mariappa,-1,541613
Abdoulaye Doucouré,-1,541613
Étienne Capoue,-1,541613
Nathaniel Chalobah,-1,541613
Troy Deeney,-1,541613
Gerard Deulofeu,-1,541613
Roberto Pereyra,-1,541613
Ignacio Pussetto,0,541613
Christian Kabasele,0,541613
Andre Gray,0,541613
Alex McCarthy,-1,541605
Jannik Vestergaard,-1,541605
Jack Stephens,-1,541605
Ryan Bertrand,-1,541605
Cédric Soares,-1,541605
Pierre-Emile Højbjerg,-1,541605
James Ward-Prowse,-1,541605
Nathan Redmond,-1,541605
Stuart Armstrong,-1,541605
Michael Obafemi,-1,541605
Shane Long,-1,541605
Oriol Romeu,0,541605
Che Adams,0,541605
Danny Ings,0,541605
Martin Dubravka,-1,541612
Jamaal Lascelles,-1,541612
Ciaran Clark,-1,541612
Federico Fernández,-1,541612
Matt Ritchie,-1,541612
Isaac Hayden,-1,541612
Matthew Longstaff,-1,541612
Sean Longstaff,-1,541612
Christian Atsu,-1,541612
Miguel Almirón,-1,541612
Joelinton,-1,541612
Florian Lejeune,0,541612
Emil Krafth,0,541612
Fabian Schär,0,541612
Ederson,-1,541611
Nicolás Otamendi,-1,541611
Aymeric Laporte,-1,541611
Fernandinho,-1,541611
Rodri,-1,541611
Kevin De Bruyne,-1,541611
Oleksandr Zinchenko,-1,541611
Kyle Walker,-1,541611
Gabriel Jesus,-1,541611
Raheem Sterling,-1,541611
Riyad Mahrez,-1,541611
Eric García,0,541611
Sergio Agüero,0,541611
Bernardo Silva,0,541611
Bernd Leno,-1,541606
David Luiz,-1,541606
Shkodran Mustafi,-1,541606
Bukayo Saka,-1,541606
Héctor Bellerín,-1,541606
Mesut Özil,-1,541606
Granit Xhaka,-1,541606
Lucas Torreira,-1,541606
Alexandre Lacazette,-1,541606
Gabriel Martinelli,-1,541606
Nicolas Pépé,-1,541606
Matteo Guendouzi,0,541606
Joseph Willock,0,541606
Rob Holding,0,541606
Darren Randolph,-1,541614
Angelo Ogbonna,-1,541614
Aaron Cresswell,-1,541614
Issa Diop,-1,541614
Arthur Masuaku,-1,541614
Pablo Zabaleta,-1,541614
Declan Rice,-1,541614
Mark Noble,-1,541614
Robert Snodgrass,-1,541614
Sébastian Haller,-1,541614
Manuel Lanzini,-1,541614
Michail Antonio,0,541614
Pablo Fornals,0,541614
Tim Krul,-1,541607
Grant Hanley,-1,541607
Christoph Zimmermann,-1,541607
Sam Byram,-1,541607
Max Aarons,-1,541607
Ondrej Duda,-1,541607
Kenny McLean,-1,541607
Alexander Tettey,-1,541607
Teemu Pukki,-1,541607
Todd Cantwell,-1,541607
Lukas Rupp,-1,541607
Marco Stiepermann,0,541607
Onel Hernández,0,541607
Josip Drmic,0,541607
Nick Pope,-1,541608
Ben Mee,-1,541608
James Tarkowski,-1,541608
Charlie Taylor,-1,541608
Matthew Lowton,-1,541608
Jack Cork,-1,541608
Ashley Westwood,-1,541608
Dwight McNeil,-1,541608
Jeff Hendrick,-1,541608
Jay Rodriguez,-1,541608
Chris Wood,-1,541608
Alisson,-1,541610
Virgil van Dijk,-1,541610
Joe Gomez,-1,541610
Andy Robertson,-1,541610
Trent Alexander-Arnold,-1,541610
Jordan Henderson,-1,541610
Georginio Wijnaldum,-1,541610
Alex Oxlade-Chamberlain,-1,541610
Roberto Firmino,-1,541610
Sadio Mané,-1,541610
Mohamed Salah,-1,541610
Fabinho,0,541610
Takumi Minamino,0,541610
Divock Origi,0,541610
Alisson,-1,541670
Virgil van Dijk,-1,541670
Joe Gomez,-1,541670
Andy Robertson,-1,541670
Trent Alexander-Arnold,-1,541670
Jordan Henderson,-1,541670
Georginio Wijnaldum,-1,541670
Alex Oxlade-Chamberlain,-1,541670
Roberto Firmino,-1,541670
Divock Origi,-1,541670
Mohamed Salah,-1,541670
Naby Keita,0,541670
Curtis Jones,0,541670
Fabinho,0,541670
Wilfredo Caballero,-1,541598
Antonio Rüdiger,-1,541598
Andreas Christensen,-1,541598
César Azpilicueta,-1,541598
Reece James,-1,541598
Mason Mount,-1,541598
Jorginho,-1,541598
N'Golo Kanté,-1,541598
Tammy Abraham,-1,541598
Pedro,-1,541598
Callum Hudson-Odoi,-1,541598
Mateo Kovacic,0,541598
Ross Barkley,0,541598
Willian,0,541598
Pepe Reina,-1,541596
Tyrone Mings,-1,541596
Kortney Hause,-1,541596
Ezri Konsa,-1,541596
Douglas Luiz,-1,541596
Marvelous Nakamba,-1,541596
Matt Targett,-1,541596
Frédéric Guilbert,-1,541596
Mbwana Samatta,-1,541596
Jack Grealish,-1,541596
Anwar El-Ghazi,-1,541596
Björn Engels,0,541596
Trézéguet,0,541596
Keinan Davis,0,541596
Dean Henderson,-1,541602
John Egan,-1,541602
Jack O'Connell,-1,541602
Chris Basham,-1,541602
John Fleck,-1,541602
Sander Berge,-1,541602
Oliver Norwood,-1,541602
Enda Stevens,-1,541602
George Baldock,-1,541602
Billy Sharp,-1,541602
Oliver McBurnie,-1,541602
John Lundstram,0,541602
Lys Mousset,0,541602
Ben Osborn,0,541602
Alex McCarthy,-1,541603
Jan Bednarek,-1,541603
Jack Stephens,-1,541603
Ryan Bertrand,-1,541603
James Ward-Prowse,-1,541603
Pierre-Emile Højbjerg,-1,541603
Oriol Romeu,-1,541603
Nathan Redmond,-1,541603
Moussa Djenepo,-1,541603
Danny Ings,-1,541603
Shane Long,-1,541603
Sofiane Boufal,0,541603
Che Adams,0,541603
Michael Obafemi,0,541603
Tim Krul,-1,541601
Grant Hanley,-1,541601
Christoph Zimmermann,-1,541601
Sam Byram,-1,541601
Max Aarons,-1,541601
Ondrej Duda,-1,541601
Kenny McLean,-1,541601
Alexander Tettey,-1,541601
Teemu Pukki,-1,541601
Todd Cantwell,-1,541601
Lukas Rupp,-1,541601
Onel Hernández,0,541601
Emiliano Buendía,0,541601
Mario Vrancic,0,541601
Jordan Pickford,-1,541599
Mason Holgate,-1,541599
Yerry Mina,-1,541599
Lucas Digne,-1,541599
Djibril Sidibé,-1,541599
Fabian Delph,-1,541599
Gylfi Sigurdsson,-1,541599
Alex Iwobi,-1,541599
Theo Walcott,-1,541599
Richarlison,-1,541599
Dominic Calvert-Lewin,-1,541599
Morgan Schneiderlin,0,541599
Moise Kean,0,541599
Michael Keane,0,541599
Mathew Ryan,-1,541597
Lewis Dunk,-1,541597
Adam Webster,-1,541597
Bernardo,-1,541597
Martín Montoya,-1,541597
Aaron Mooy,-1,541597
Dale Stephens,-1,541597
Davy Pröpper,-1,541597
Glenn Murray,-1,541597
Leandro Trossard,-1,541597
Pascal Gross,-1,541597
Ezequiel Schelotto,0,541597
Solly March,0,541597
Rui Patrício,-1,541604
Conor Coady,-1,541604
Romain Saïss,-1,541604
Willy Boly,-1,541604
João Moutinho,-1,541604
Rúben Neves,-1,541604
Jonny,-1,541604
Matthew Doherty,-1,541604
Raúl Jiménez,-1,541604
Diogo Jota,-1,541604
Adama Traoré,-1,541604
Leander Dendoncker,0,541604
Pedro Neto,0,541604
Daniel Podence,0,541604
Bernd Leno,-1,541595
David Luiz,-1,541595
Shkodran Mustafi,-1,541595
Bukayo Saka,-1,541595
Héctor Bellerín,-1,541595
Mesut Özil,-1,541595
Granit Xhaka,-1,541595
Matteo Guendouzi,-1,541595
Alexandre Lacazette,-1,541595
Pierre-Emerick Aubameyang,-1,541595
Gabriel Martinelli,-1,541595
Lucas Torreira,0,541595
Joseph Willock,0,541595
Edward Nketiah,0,541595
Ederson,-1,541600
Fernandinho,-1,541600
Nicolás Otamendi,-1,541600
Oleksandr Zinchenko,-1,541600
Kyle Walker,-1,541600
Rodri,-1,541600
Ilkay Gündogan,-1,541600
Kevin De Bruyne,-1,541600
Sergio Agüero,-1,541600
Raheem Sterling,-1,541600
Riyad Mahrez,-1,541600
João Cancelo,0,541600
Bernardo Silva,0,541600
Gabriel Jesus,0,541600
Vicente Guaita,-1,541587
Gary Cahill,-1,541587
James Tomkins,-1,541587
Luka Milivojevic,-1,541587
Patrick van Aanholt,-1,541587
Joel Ward,-1,541587
James McArthur,-1,541587
James McCarthy,-1,541587
Wilfried Zaha,-1,541587
Jordan Ayew,-1,541587
Christian Benteke,-1,541587
Scott Dann,0,541587
Cheikhou Kouyaté,0,541587
Max Meyer,0,541587
Ben Foster,-1,541593
Craig Cathcart,-1,541593
Christian Kabasele,-1,541593
Adam Masina,-1,541593
Adrian Mariappa,-1,541593
Abdoulaye Doucouré,-1,541593
Will Hughes,-1,541593
Étienne Capoue,-1,541593
Troy Deeney,-1,541593
Gerard Deulofeu,-1,541593
Roberto Pereyra,-1,541593
Danny Welbeck,0,541593
Ignacio Pussetto,0,541593
Aaron Ramsdale,-1,541585
Nathan Aké,-1,541585
Simon Francis,-1,541585
Diego Rico,-1,541585
Adam Smith,-1,541585
Dan Gosling,-1,541585
Philip Billing,-1,541585
Andrew Surman,-1,541585
Ryan Fraser,-1,541585
Harry Wilson,-1,541585
Callum Wilson,-1,541585
Dominic Solanke,0,541585
Junior Stanislas,0,541585
Joshua King,0,541585
Kasper Schmeichel,-1,541588
Çaglar Söyüncü,-1,541588
Jonny Evans,-1,541588
Hamza Choudhury,-1,541588
Ben Chilwell,-1,541588
Ricardo Pereira,-1,541588
James Maddison,-1,541588
Youri Tielemans,-1,541588
Harvey Barnes,-1,541588
Ayoze Pérez,-1,541588
Jamie Vardy,-1,541588
Dennis Praet,0,541588
Wes Morgan,0,541588
Marc Albrighton,0,541588
Nick Pope,-1,541586
Ben Mee,-1,541586
James Tarkowski,-1,541586
Charlie Taylor,-1,541586
Phillip Bardsley,-1,541586
Jack Cork,-1,541586
Ashley Westwood,-1,541586
Dwight McNeil,-1,541586
Jeff Hendrick,-1,541586
Jay Rodriguez,-1,541586
Chris Wood,-1,541586
Matej Vydra,0,541586
Alisson,-1,541589
Virgil van Dijk,-1,541589
Joe Gomez,-1,541589
Andy Robertson,-1,541589
Trent Alexander-Arnold,-1,541589
Jordan Henderson,-1,541589
Georginio Wijnaldum,-1,541589
Naby Keita,-1,541589
Roberto Firmino,-1,541589
Alex Oxlade-Chamberlain,-1,541589
Mohamed Salah,-1,541589
Fabinho,0,541589
James Milner,0,541589
Sadio Mané,0,541589
Hugo Lloris,-1,541592
Davinson Sánchez,-1,541592
Toby Alderweireld,-1,541592
Ben Davies,-1,541592
Serge Aurier,-1,541592
Dele Alli,-1,541592
Harry Winks,-1,541592
Eric Dier,-1,541592
Son Heung-Min,-1,541592
Steven Bergwijn,-1,541592
Lucas Moura,-1,541592
Gedson Fernandes,0,541592
Giovani Lo Celso,0,541592
Jan Vertonghen,0,541592
Martin Dubravka,-1,541591
Jamaal Lascelles,-1,541591
Ciaran Clark,-1,541591
Federico Fernández,-1,541591
Danny Rose,-1,541591
Valentino Lazaro,-1,541591
Nabil Bentaleb,-1,541591
Sean Longstaff,-1,541591
Allan Saint-Maximin,-1,541591
Miguel Almirón,-1,541591
Joelinton,-1,541591
Fabian Schär,0,541591
Matt Ritchie,0,541591
Isaac Hayden,0,541591
David de Gea,-1,541590
Harry Maguire,-1,541590
Luke Shaw,-1,541590
Eric Bailly,-1,541590
Nemanja Matic,-1,541590
Fred,-1,541590
Bruno Fernandes,-1,541590
Brandon Williams,-1,541590
Aaron Wan-Bissaka,-1,541590
Anthony Martial,-1,541590
Daniel James,-1,541590
Diogo Dalot,0,541590
Odion Ighalo,0,541590
Andreas Pereira,0,541590
Lukasz Fabianski,-1,541594
Angelo Ogbonna,-1,541594
Aaron Cresswell,-1,541594
Issa Diop,-1,541594
Arthur Masuaku,-1,541594
Ryan Fredericks,-1,541594
Tomas Soucek,-1,541594
Mark Noble,-1,541594
Declan Rice,-1,541594
Michail Antonio,-1,541594
Robert Snodgrass,-1,541594
Pablo Zabaleta,0,541594
Jarrod Bowen,0,541594
Hugo Lloris,-1,541582
Toby Alderweireld,-1,541582
Jan Vertonghen,-1,541582
Davinson Sánchez,-1,541582
Ben Davies,-1,541582
Japhet Tanganga,-1,541582
Harry Winks,-1,541582
Tanguy Ndombele,-1,541582
Lucas Moura,-1,541582
Giovani Lo Celso,-1,541582
Steven Bergwijn,-1,541582
Serge Aurier,0,541582
Erik Lamela,0,541582
Dele Alli,0,541582
Aaron Ramsdale,-1,541576
Steve Cook,-1,541576
Simon Francis,-1,541576
Adam Smith,-1,541576
Jack Stacey,-1,541576
Andrew Surman,-1,541576
Dan Gosling,-1,541576
Philip Billing,-1,541576
Callum Wilson,-1,541576
Joshua King,-1,541576
Harry Wilson,-1,541576
Ryan Fraser,0,541576
Junior Stanislas,0,541576
Dominic Solanke,0,541576
Martin Dubravka,-1,541580
Jamaal Lascelles,-1,541580
Fabian Schär,-1,541580
Federico Fernández,-1,541580
Danny Rose,-1,541580
Valentino Lazaro,-1,541580
Nabil Bentaleb,-1,541580
Sean Longstaff,-1,541580
Allan Saint-Maximin,-1,541580
Miguel Almirón,-1,541580
Joelinton,-1,541580
Matt Ritchie,0,541580
Dwight Gayle,0,541580
Mathew Ryan,-1,541577
Shane Duffy,-1,541577
Lewis Dunk,-1,541577
Adam Webster,-1,541577
Dan Burn,-1,541577
Ezequiel Schelotto,-1,541577
Yves Bissouma,-1,541577
Aaron Mooy,-1,541577
Davy Pröpper,-1,541577
Glenn Murray,-1,541577
Neal Maupay,-1,541577
Leandro Trossard,0,541577
Aaron Connolly,0,541577
Bernardo,0,541577
Pepe Reina,-1,541575
Tyrone Mings,-1,541575
Kortney Hause,-1,541575
Ezri Konsa,-1,541575
Douglas Luiz,-1,541575
Marvelous Nakamba,-1,541575
Matt Targett,-1,541575
Frédéric Guilbert,-1,541575
Mbwana Samatta,-1,541575
Jack Grealish,-1,541575
Anwar El-Ghazi,-1,541575
Conor Hourihane,0,541575
Borja Bastón,0,541575
Trézéguet,0,541575
Ederson,-1,541579
Aymeric Laporte,-1,541579
Fernandinho,-1,541579
Benjamin Mendy,-1,541579
Kyle Walker,-1,541579
Rodri,-1,541579
Kevin De Bruyne,-1,541579
Ilkay Gündogan,-1,541579
Sergio Agüero,-1,541579
Bernardo Silva,-1,541579
Riyad Mahrez,-1,541579
Nicolás Otamendi,0,541579
Gabriel Jesus,0,541579
Ben Foster,-1,541583
Craig Cathcart,-1,541583
Christian Kabasele,-1,541583
Adam Masina,-1,541583
Craig Dawson,-1,541583
Abdoulaye Doucouré,-1,541583
Étienne Capoue,-1,541583
Will Hughes,-1,541583
Troy Deeney,-1,541583
Gerard Deulofeu,-1,541583
Roberto Pereyra,-1,541583
Tom Cleverley,0,541583
Danny Welbeck,0,541583
Ismaïla Sarr,0,541583
Tim Krul,-1,541581
Grant Hanley,-1,541581
Ben Godfrey,-1,541581
Jamal Lewis,-1,541581
Max Aarons,-1,541581
Ondrej Duda,-1,541581
Kenny McLean,-1,541581
Alexander Tettey,-1,541581
Teemu Pukki,-1,541581
Todd Cantwell,-1,541581
Lukas Rupp,-1,541581
Josip Drmic,0,541581
Marco Stiepermann,0,541581
Emiliano Buendía,0,541581
Jordan Pickford,-1,541578
Mason Holgate,-1,541578
Yerry Mina,-1,541578
Leighton Baines,-1,541578
Djibril Sidibé,-1,541578
Fabian Delph,-1,541578
Morgan Schneiderlin,-1,541578
Gylfi Sigurdsson,-1,541578
Alex Iwobi,-1,541578
Richarlison,-1,541578
Dominic Calvert-Lewin,-1,541578
Moise Kean,0,541578
André Gomes,0,541578
Bernard,0,541578
Lukasz Fabianski,-1,541584
Angelo Ogbonna,-1,541584
Issa Diop,-1,541584
Aaron Cresswell,-1,541584
Jeremy Ngakia,-1,541584
Mark Noble,-1,541584
Tomas Soucek,-1,541584
Declan Rice,-1,541584
Michail Antonio,-1,541584
Felipe Anderson,-1,541584
Robert Snodgrass,-1,541584
Pablo Fornals,0,541584
Sébastian Haller,0,541584
Jarrod Bowen,0,541584
Kasper Schmeichel,-1,541569
Çaglar Söyüncü,-1,541569
Jonny Evans,-1,541569
Hamza Choudhury,-1,541569
Ben Chilwell,-1,541569
Ricardo Pereira,-1,541569
James Maddison,-1,541569
Dennis Praet,-1,541569
Harvey Barnes,-1,541569
Ayoze Pérez,-1,541569
Kelechi Iheanacho,-1,541569
Wilfred Ndidi,0,541569
Youri Tielemans,0,541569
Marc Albrighton,0,541569
Vicente Guaita,-1,541568
Gary Cahill,-1,541568
Scott Dann,-1,541568
James McCarthy,-1,541568
Patrick van Aanholt,-1,541568
Joel Ward,-1,541568
James McArthur,-1,541568
Cheikhou Kouyaté,-1,541568
Jordan Ayew,-1,541568
Wilfried Zaha,-1,541568
Christian Benteke,-1,541568
Jairo Riedewald,0,541568
Cenk Tosun,0,541568
Wilfredo Caballero,-1,541567
Andreas Christensen,-1,541567
Fikayo Tomori,-1,541567
César Azpilicueta,-1,541567
Mateo Kovacic,-1,541567
Jorginho,-1,541567
Marcos Alonso,-1,541567
Reece James,-1,541567
Olivier Giroud,-1,541567
Pedro,-1,541567
Mason Mount,-1,541567
Willian,0,541567
Ross Barkley,0,541567
Michy Batshuayi,0,541567
Nick Pope,-1,541566
Ben Mee,-1,541566
James Tarkowski,-1,541566
Charlie Taylor,-1,541566
Phillip Bardsley,-1,541566
Ashley Westwood,-1,541566
Jack Cork,-1,541566
Dwight McNeil,-1,541566
Jeff Hendrick,-1,541566
Jay Rodriguez,-1,541566
Matej Vydra,-1,541566
Chris Wood,0,541566
Alex McCarthy,-1,541573
Jan Bednarek,-1,541573
Jack Stephens,-1,541573
Ryan Bertrand,-1,541573
James Ward-Prowse,-1,541573
Pierre-Emile Højbjerg,-1,541573
William Smallbone,-1,541573
Sofiane Boufal,-1,541573
Stuart Armstrong,-1,541573
Michael Obafemi,-1,541573
Shane Long,-1,541573
Oriol Romeu,0,541573
Danny Ings,0,541573
Jannik Vestergaard,0,541573
Alisson,-1,541570
Virgil van Dijk,-1,541570
Dejan Lovren,-1,541570
Andy Robertson,-1,541570
Trent Alexander-Arnold,-1,541570
Fabinho,-1,541570
Georginio Wijnaldum,-1,541570
Alex Oxlade-Chamberlain,-1,541570
Roberto Firmino,-1,541570
Sadio Mané,-1,541570
Mohamed Salah,-1,541570
Adam Lallana,0,541570
Divock Origi,0,541570
Takumi Minamino,0,541570
David de Gea,-1,541571
Harry Maguire,-1,541571
Victor Lindelöf,-1,541571
Nemanja Matic,-1,541571
Luke Shaw,-1,541571
Aaron Wan-Bissaka,-1,541571
Bruno Fernandes,-1,541571
Fred,-1,541571
Scott McTominay,-1,541571
Anthony Martial,-1,541571
Mason Greenwood,-1,541571
Juan Mata,0,541571
Brandon Williams,0,541571
Odion Ighalo,0,541571
Rui Patrício,-1,541574
Conor Coady,-1,541574
Romain Saïss,-1,541574
Willy Boly,-1,541574
João Moutinho,-1,541574
Rúben Neves,-1,541574
Ruben Vinagre,-1,541574
Matthew Doherty,-1,541574
Raúl Jiménez,-1,541574
Diogo Jota,-1,541574
Adama Traoré,-1,541574
Daniel Podence,0,541574
Leander Dendoncker,0,541574
Pedro Neto,0,541574
Aaron Ramsdale,-1,541556
Nathan Aké,-1,541556
Steve Cook,-1,541556
Jefferson Lerma,-1,541556
Adam Smith,-1,541556
Jack Stacey,-1,541556
Lewis Cook,-1,541556
Philip Billing,-1,541556
Junior Stanislas,-1,541556
Ryan Fraser,-1,541556
Callum Wilson,-1,541556
Jack Simpson,0,541556
Dan Gosling,0,541556
Dominic Solanke,0,541556
Lukasz Fabianski,-1,541564
Angelo Ogbonna,-1,541564
Issa Diop,-1,541564
Aaron Cresswell,-1,541564
Jeremy Ngakia,-1,541564
Declan Rice,-1,541564
Mark Noble,-1,541564
Pablo Fornals,-1,541564
Jarrod Bowen,-1,541564
Sébastian Haller,-1,541564
Michail Antonio,-1,541564
Tomas Soucek,0,541564
Felipe Anderson,0,541564
Robert Snodgrass,0,541564
Ben Foster,-1,541563
Craig Cathcart,-1,541563
Christian Kabasele,-1,541563
Adam Masina,-1,541563
Kiko,-1,541563
